XISTOS AIRFOIL COORDINATES 
1.000000,0.001053 
0.999291,0.001179 
0.997167,0.001573 
0.993634,0.002255 
0.988702,0.003200 
0.982384,0.004400 
0.974699,0.005842 
0.965668,0.007513 
0.955317,0.009397 
0.943676,0.011477 
0.930777,0.013734 
0.916657,0.016147 
0.901356,0.018697 
0.884917,0.021360 
0.867387,0.024116 
0.848816,0.026941 
0.829256,0.029815 
0.808762,0.032706 
0.787394,0.035590 
0.765210,0.038438 
0.742275,0.041234 
0.718654,0.043959 
0.694412,0.046596 
0.669619,0.049124 
0.644346,0.051510 
0.618663,0.053725 
0.592644,0.055748 
0.566363,0.057560 
0.539893,0.059138 
0.513310,0.060466 
0.486690,0.061530 
0.460107,0.062321 
0.433637,0.062834 
0.407356,0.063066 
0.381337,0.063019 
0.355654,0.062707 
0.330381,0.062147 
0.305588,0.061360 
0.281346,0.060360 
0.257725,0.059161 
0.234790,0.057758 
0.212606,0.056166 
0.191238,0.054406 
0.170744,0.052482 
0.151184,0.050380 
0.132613,0.048071 
0.115083,0.045557 
0.098644,0.042876 
0.083343,0.040051 
0.069223,0.037051 
0.056324,0.033877 
0.044683,0.030590 
0.034332,0.027211 
0.025301,0.023727 
0.017616,0.020125 
0.011298,0.016350 
0.006366,0.012465 
0.002833,0.008413 
0.000709,0.003938 
0.000000,-0.000141 
0.000709,-0.003898 
0.002833,-0.007886 
0.006366,-0.011679 
0.011298,-0.015187 
0.017616,-0.018510 
0.025301,-0.021673 
0.034332,-0.024725 
0.044683,-0.027675 
0.056324,-0.030528 
0.069223,-0.033282 
0.083343,-0.035868 
0.098644,-0.038250 
0.115083,-0.040469 
0.132613,-0.042534 
0.151184,-0.044430 
0.170744,-0.046121 
0.191238,-0.047618 
0.212606,-0.048918 
0.234790,-0.049974 
0.257725,-0.050777 
0.281346,-0.051315 
0.305588,-0.051575 
0.330381,-0.051544 
0.355654,-0.051206 
0.381337,-0.050544 
0.407356,-0.049544 
0.433637,-0.048202 
0.460107,-0.046529 
0.486690,-0.044554 
0.513310,-0.042307 
0.539893,-0.039822 
0.566363,-0.037140 
0.592644,-0.034307 
0.618663,-0.031374 
0.644346,-0.028381 
0.669619,-0.025378 
0.694412,-0.022420 
0.718654,-0.019557 
0.742275,-0.016830 
0.765210,-0.014273 
0.787394,-0.011912 
0.808762,-0.009776 
0.829256,-0.007883 
0.848816,-0.006239 
0.867387,-0.004832 
0.884917,-0.003643 
0.901356,-0.002655 
0.916657,-0.001850 
0.930777,-0.001215 
0.943676,-0.000734 
0.955317,-0.000389 
0.965668,-0.000158 
0.974699,-0.000020 
0.982384,0.000052 
0.988702,0.000078 
0.993634,0.000077 
0.997167,0.000063 
0.999291,0.000045 
1.000000,0.000036 
